taxonID	habitat
11490723	terrestrial
11490724	terrestrial
11490725	terrestrial
11490726	terrestrial
11490727	terrestrial
11490728	terrestrial
11490729	terrestrial
11490730	terrestrial
11490731	terrestrial
11490732	terrestrial
11490733	terrestrial
11490734	terrestrial
11490735	terrestrial
11490736	terrestrial
11490737	terrestrial
11490738	terrestrial
11490739	terrestrial
11490740	terrestrial
11490741	terrestrial
11490742	terrestrial
11490743	terrestrial
11490744	terrestrial
11490745	terrestrial
11490746	terrestrial
11490747	terrestrial
11490748	terrestrial
11490749	terrestrial
11490750	terrestrial
11490751	terrestrial
11490752	terrestrial
11490753	terrestrial
11490754	terrestrial
11490755	terrestrial
11490756	terrestrial
11490757	terrestrial
11490758	terrestrial
11490759	terrestrial
11490760	terrestrial
11490761	terrestrial
11490762	terrestrial
11490763	terrestrial
11490764	terrestrial
11490765	terrestrial
11490766	terrestrial
11490767	terrestrial
11490768	terrestrial
11490769	terrestrial
11490770	terrestrial
11490771	terrestrial
11490772	terrestrial
11490773	terrestrial
11490774	terrestrial
11490775	terrestrial
11490776	terrestrial
11490777	terrestrial
11490778	terrestrial
11490779	terrestrial
11490780	terrestrial
11490781	terrestrial
11490782	terrestrial
11490783	terrestrial
11490784	terrestrial
11490785	terrestrial
11490786	terrestrial
11490787	terrestrial
11490788	terrestrial
11490789	terrestrial
11490790	terrestrial
11490791	terrestrial
11490792	terrestrial
11490793	terrestrial
11490794	terrestrial
11490795	terrestrial
11490796	terrestrial
11490797	terrestrial
11490798	terrestrial
11490799	terrestrial
11490800	terrestrial
11490801	terrestrial
11490802	terrestrial
11490803	terrestrial
11490804	terrestrial
11490805	terrestrial
11490806	terrestrial
11490807	terrestrial
11490808	terrestrial
11490809	terrestrial
11490810	terrestrial
11490811	terrestrial
11490812	terrestrial
11490813	terrestrial
11490814	terrestrial
11490815	terrestrial
11490816	terrestrial
11490817	terrestrial
11490818	terrestrial
11490819	terrestrial
11490820	terrestrial
11490821	terrestrial
11490822	terrestrial
11490823	terrestrial
11490824	terrestrial
11490825	terrestrial
11490826	terrestrial
11490827	terrestrial
11490828	terrestrial
11490829	terrestrial
11490830	terrestrial
11490831	terrestrial
11490832	terrestrial
11490833	terrestrial
11490834	terrestrial
11490835	terrestrial
11490836	terrestrial
11490837	terrestrial
11490838	terrestrial
11490839	terrestrial
11490840	terrestrial
11490841	terrestrial
11490842	terrestrial
11490843	terrestrial
11490844	terrestrial
11490845	terrestrial
11490846	terrestrial
11490847	terrestrial
11490848	terrestrial
11490849	terrestrial
11490850	terrestrial
11490851	terrestrial
11490852	terrestrial
11490853	terrestrial
11490854	terrestrial
11490855	terrestrial
11490856	terrestrial
11490857	terrestrial
11490858	terrestrial
11490859	terrestrial
11490860	terrestrial
11490861	terrestrial
11490862	terrestrial
11490863	terrestrial
11490864	terrestrial
11490865	terrestrial
11490866	terrestrial
11490867	terrestrial
11490868	terrestrial
11490869	terrestrial
11490870	terrestrial
11490871	terrestrial
11490872	terrestrial
11490873	terrestrial
11490874	terrestrial
11490875	terrestrial
11490876	terrestrial
11490877	terrestrial
11490878	terrestrial
11490879	terrestrial
11490880	terrestrial
11490881	terrestrial
11490882	terrestrial
11490883	terrestrial
11490884	terrestrial
11490885	terrestrial
11490886	terrestrial
11490887	terrestrial
11490888	terrestrial
11490889	terrestrial
11490890	terrestrial
11490891	terrestrial
11490892	terrestrial
11490893	terrestrial
11490894	terrestrial
11490895	terrestrial
11490896	terrestrial
11490897	terrestrial
11490898	terrestrial
11490899	terrestrial
11490900	terrestrial
11490901	terrestrial
11490902	terrestrial
11490903	terrestrial
11490904	terrestrial
11490905	terrestrial
11490906	terrestrial
11490907	terrestrial
11490908	terrestrial
11490909	terrestrial
11490910	terrestrial
11490911	terrestrial
11490912	terrestrial
11490913	terrestrial
11490914	terrestrial
11490915	terrestrial
11490916	terrestrial
11490917	terrestrial
11490918	terrestrial
11490919	terrestrial
11490920	terrestrial
11490921	terrestrial
11490922	terrestrial
11490923	terrestrial
11490924	terrestrial
11490925	terrestrial
11490926	terrestrial
11490927	terrestrial
11490928	terrestrial
11490929	terrestrial
11490930	terrestrial
11490931	terrestrial
11490932	terrestrial
11490933	terrestrial
11490934	terrestrial
11490935	terrestrial
11490936	terrestrial
11490937	terrestrial
11490938	terrestrial
11490939	terrestrial
11490940	terrestrial
11490942	terrestrial
11490944	terrestrial
11490945	terrestrial
11490946	terrestrial
11490947	terrestrial
11490948	terrestrial
11490949	terrestrial
11490950	terrestrial
11490951	terrestrial
11490952	terrestrial
11490953	terrestrial
11490954	terrestrial
11490955	terrestrial
11490956	terrestrial
11490957	terrestrial
11490958	terrestrial
11490959	terrestrial
11490960	terrestrial
11490961	terrestrial
11490962	terrestrial
11490963	terrestrial
11490964	terrestrial
11490965	terrestrial
11490966	terrestrial
11490967	terrestrial
11490968	terrestrial
11490969	terrestrial
11490970	terrestrial
11490971	terrestrial
11490972	terrestrial
11490973	terrestrial
11490974	terrestrial
11490975	terrestrial
11490976	terrestrial
11490977	terrestrial
11490978	terrestrial
11490979	terrestrial
11490980	terrestrial
11490981	terrestrial
11490982	terrestrial
11490983	terrestrial
11490984	terrestrial
11490985	terrestrial
11490986	terrestrial
11490987	terrestrial
11490988	terrestrial
11490989	terrestrial
11490990	terrestrial
11490991	terrestrial
11490992	terrestrial
11490993	terrestrial
11490994	terrestrial
11490995	terrestrial
11490996	terrestrial
11490997	terrestrial
11490998	terrestrial
11490999	terrestrial
11491000	terrestrial
11491001	terrestrial
11491002	terrestrial
11491003	terrestrial
11491004	terrestrial
11491005	terrestrial
11491006	terrestrial
11491007	terrestrial
11491008	terrestrial
11491009	terrestrial
11491010	terrestrial
11491011	terrestrial
11491012	terrestrial
11491013	terrestrial
11491014	terrestrial
11491015	terrestrial
11491016	terrestrial
11491017	terrestrial
11491018	terrestrial
11491019	terrestrial
11491020	terrestrial
11491021	terrestrial
11491022	terrestrial
11491023	terrestrial
11491024	terrestrial
11491025	terrestrial
11491026	terrestrial
11491027	terrestrial
11491028	terrestrial
11491029	terrestrial
11491030	terrestrial
11491031	terrestrial
11491032	terrestrial
11491033	terrestrial
11491034	terrestrial
11491035	terrestrial
11491036	terrestrial
11491037	terrestrial
11491038	terrestrial
11491039	terrestrial
11491040	terrestrial
11491041	terrestrial
11491042	terrestrial
11491043	terrestrial
11491044	terrestrial
11491045	terrestrial
11491046	terrestrial
11491047	terrestrial
11491048	terrestrial
11491049	terrestrial
11491050	terrestrial
11491051	terrestrial
11491052	terrestrial
11491053	terrestrial
11491054	terrestrial
11491055	terrestrial
11491056	terrestrial
11491057	terrestrial
11491058	terrestrial
11491059	terrestrial
11491060	terrestrial
11491061	terrestrial
11491062	terrestrial
11491063	terrestrial
11491064	terrestrial
11491065	terrestrial
11491066	terrestrial
11491067	terrestrial
11491068	terrestrial
11491069	terrestrial
11491070	terrestrial
11491071	terrestrial
11491072	terrestrial
11491073	terrestrial
11491074	terrestrial
11491075	terrestrial
11491076	terrestrial
11491077	terrestrial
11491078	terrestrial
11491079	terrestrial
11491080	terrestrial
11491081	terrestrial
11491082	terrestrial
11491083	terrestrial
11491084	terrestrial
11491085	terrestrial
11491086	terrestrial
11491087	terrestrial
11491088	terrestrial
11491089	terrestrial
11491090	terrestrial
11491091	terrestrial
11491092	terrestrial
11491093	terrestrial
11491094	terrestrial
11491095	terrestrial
11491096	terrestrial
11491097	terrestrial
11491098	terrestrial
11491099	terrestrial
11491100	terrestrial
11491101	terrestrial
11491102	terrestrial
11491103	terrestrial
11491104	terrestrial
11491105	terrestrial
11491106	terrestrial
11491107	terrestrial
11491108	terrestrial
11491109	terrestrial
11491110	terrestrial
11491111	terrestrial
11491112	terrestrial
11491113	terrestrial
11491114	terrestrial
11491115	terrestrial
11491116	terrestrial
11491117	terrestrial
11491118	terrestrial
11491119	terrestrial
11491120	terrestrial
11491121	terrestrial
11491122	terrestrial
11491123	terrestrial
11491124	terrestrial
11491125	terrestrial
11491126	terrestrial
11491127	terrestrial
11491128	terrestrial
11491129	terrestrial
11491130	terrestrial
11491131	terrestrial
11491132	terrestrial
11491133	terrestrial
11491134	terrestrial
11491135	terrestrial
11491136	terrestrial
11491137	terrestrial
11491138	terrestrial
11491139	terrestrial
11491140	terrestrial
11491141	terrestrial
11491142	terrestrial
11491143	terrestrial
11491144	terrestrial
11491145	terrestrial
11491146	terrestrial
11491147	terrestrial
11491148	terrestrial
11491149	terrestrial
11491150	terrestrial
11491151	terrestrial
11491152	terrestrial
11491153	terrestrial
11491154	terrestrial
11491155	terrestrial
11491156	terrestrial
11491157	terrestrial
11491158	terrestrial
11491159	terrestrial
11491160	terrestrial
11491161	terrestrial
11491162	terrestrial
11491163	terrestrial
11491164	terrestrial
11491165	terrestrial
11491166	terrestrial
11491167	terrestrial
11491168	terrestrial
11491169	terrestrial
11491170	terrestrial
11491171	terrestrial
11491172	terrestrial
11491173	terrestrial
11491174	terrestrial
11491175	terrestrial
11491176	terrestrial
11491177	terrestrial
11491178	terrestrial
11491179	terrestrial
11491180	terrestrial
11491181	terrestrial
11491182	terrestrial
11491183	terrestrial
11491184	terrestrial
11491185	terrestrial
11491186	terrestrial
11491187	terrestrial
11491188	terrestrial
11491189	terrestrial
11491190	terrestrial
11491191	terrestrial
11491192	terrestrial
11491193	terrestrial
11491194	terrestrial
11491195	terrestrial
11491196	terrestrial
11491197	terrestrial
11491198	terrestrial
11491199	terrestrial
11491200	terrestrial
11491201	terrestrial
11491202	terrestrial
11491203	terrestrial
11491204	terrestrial
11491205	terrestrial
11491206	terrestrial
11491207	terrestrial
11491208	terrestrial
11491209	terrestrial
11491210	terrestrial
11491211	terrestrial
11491212	terrestrial
11491213	terrestrial
11491214	terrestrial
11491215	terrestrial
11491216	terrestrial
11491217	terrestrial
11491218	terrestrial
11491219	terrestrial
11491220	terrestrial
11491221	terrestrial
11491222	terrestrial
11491223	terrestrial
11491224	terrestrial
11491225	terrestrial
11491226	terrestrial
11491227	terrestrial
11491228	terrestrial
11491229	terrestrial
11491230	terrestrial
11491231	terrestrial
11491232	terrestrial
11491233	terrestrial
11491234	terrestrial
11491235	terrestrial
11491236	terrestrial
11491237	terrestrial
11491238	terrestrial
11491239	terrestrial
11491240	terrestrial
11491241	terrestrial
11491242	terrestrial
11491243	terrestrial
11491244	terrestrial
11491245	terrestrial
11491246	terrestrial
11491247	terrestrial
11491248	terrestrial
11491249	terrestrial
11491250	terrestrial
11491251	terrestrial
11491252	terrestrial
11491253	terrestrial
11491254	terrestrial
11491255	terrestrial
11491256	terrestrial
11491257	terrestrial
11491258	terrestrial
11491259	terrestrial
11491260	terrestrial
11491261	terrestrial
11491262	terrestrial
11491263	terrestrial
11491264	terrestrial
11491265	terrestrial
11491266	terrestrial
11491267	terrestrial
11491268	terrestrial
11491269	terrestrial
11491270	terrestrial
11491271	terrestrial
11491272	terrestrial
11491273	terrestrial
11491274	terrestrial
11491275	terrestrial
11491276	terrestrial
11491277	terrestrial
11491278	terrestrial
11491279	terrestrial
11491280	terrestrial
11491281	terrestrial
11491282	terrestrial
11491283	terrestrial
11491284	terrestrial
11491285	terrestrial
11491286	terrestrial
11491287	terrestrial
11491288	terrestrial
11491289	terrestrial
11491290	terrestrial
11491291	terrestrial
11491292	terrestrial
11491293	terrestrial
11491294	terrestrial
11491295	terrestrial
11491296	terrestrial
11491297	terrestrial
11491298	terrestrial
11491299	terrestrial
11491300	terrestrial
11491301	terrestrial
11491302	terrestrial
11491303	terrestrial
11491304	terrestrial
11491305	terrestrial
11491306	terrestrial
11491307	terrestrial
11491308	terrestrial
11491309	terrestrial
11491310	terrestrial
11491311	terrestrial
11491312	terrestrial
11491313	terrestrial
11491314	terrestrial
11491315	terrestrial
11491316	terrestrial
11491317	terrestrial
11491318	terrestrial
11491319	terrestrial
11491320	terrestrial
11491321	terrestrial
11491322	terrestrial
11491323	terrestrial
11491324	terrestrial
11491325	terrestrial
11491326	terrestrial
11491327	terrestrial
11491328	terrestrial
11491329	terrestrial
11491330	terrestrial
11491331	terrestrial
11491332	terrestrial
11491333	terrestrial
11491334	terrestrial
11491335	terrestrial
11491336	terrestrial
11491337	terrestrial
11491338	terrestrial
11491339	terrestrial
11491340	terrestrial
11491341	terrestrial
11491342	terrestrial
11491343	terrestrial
11491344	terrestrial
11491345	terrestrial
11491346	terrestrial
11491347	terrestrial
11491348	terrestrial
11491349	terrestrial
11491350	terrestrial
11491351	terrestrial
11491352	terrestrial
11491353	terrestrial
11491354	terrestrial
11491355	terrestrial
11491356	terrestrial
11491357	terrestrial
11491358	terrestrial
11491359	terrestrial
11491360	terrestrial
11491361	terrestrial
11491362	terrestrial
11491363	terrestrial
11491364	terrestrial
11491365	terrestrial
11491366	terrestrial
11491367	terrestrial
11491368	terrestrial
11491369	terrestrial
11491370	terrestrial
11491371	terrestrial
11491372	terrestrial
11491373	terrestrial
11491374	terrestrial
11491375	terrestrial
11491376	terrestrial
11491377	terrestrial
11491378	terrestrial
11491379	terrestrial
11491380	terrestrial
11491381	terrestrial
11491382	terrestrial
11491383	terrestrial
11491384	terrestrial
11491385	terrestrial
11491386	terrestrial
11491387	terrestrial
11491388	terrestrial
11491389	terrestrial
11491390	terrestrial
11491391	terrestrial
11491392	terrestrial
11491393	terrestrial
11491394	terrestrial
11491395	terrestrial
11491396	terrestrial
11491397	terrestrial
11491398	terrestrial
11491399	terrestrial
11491400	terrestrial
11491401	terrestrial
11491402	terrestrial
11491403	terrestrial
11491404	terrestrial
11491405	terrestrial
11491406	terrestrial
11491407	terrestrial
11491408	terrestrial
11491409	terrestrial
11491410	terrestrial
11491411	terrestrial
11491412	terrestrial
11491413	terrestrial
11491414	terrestrial
11491415	terrestrial
11491416	terrestrial
11491417	terrestrial
11491418	terrestrial
11491419	terrestrial
11491420	terrestrial
11491421	terrestrial
11491422	terrestrial
11491423	terrestrial
11491424	terrestrial
11491425	terrestrial
11491426	terrestrial
11491427	terrestrial
11491428	terrestrial
11491429	terrestrial
11491430	terrestrial
11491431	terrestrial
11491432	terrestrial
11491433	terrestrial
11491434	terrestrial
11491435	terrestrial
11491436	terrestrial
11491437	terrestrial
11491438	terrestrial
11491439	terrestrial
11491440	terrestrial
11491441	terrestrial
11491442	terrestrial
11491443	terrestrial
11491444	terrestrial
11491445	terrestrial
11491446	terrestrial
11491447	terrestrial
11491448	terrestrial
11491449	terrestrial
11491450	terrestrial
11491451	terrestrial
11491452	terrestrial
11491453	terrestrial
11491454	terrestrial
11491455	terrestrial
11491456	terrestrial
11491457	terrestrial
11491458	terrestrial
11491459	terrestrial
11491460	terrestrial
11491461	terrestrial
11491462	terrestrial
11491463	terrestrial
11491464	terrestrial
11491465	terrestrial
11491466	terrestrial
11491467	terrestrial
11491468	terrestrial
11491469	terrestrial
11491470	terrestrial
11491471	terrestrial
11491472	terrestrial
11491473	terrestrial
11491474	terrestrial
11491475	terrestrial
11491476	terrestrial
11491477	terrestrial
11491478	terrestrial
11491479	terrestrial
11491480	terrestrial
11491481	terrestrial
11491482	terrestrial
11491483	terrestrial
11491484	terrestrial
11491485	terrestrial
11491486	terrestrial
11491487	terrestrial
11491488	terrestrial
11491489	terrestrial
11491490	terrestrial
11491491	terrestrial
11491492	terrestrial
11491493	terrestrial
11491494	terrestrial
11491495	terrestrial
11491496	terrestrial
11491497	terrestrial
11491498	terrestrial
11491499	terrestrial
11491500	terrestrial
11491501	terrestrial
11491502	terrestrial
11491503	terrestrial
11491504	terrestrial
11491505	terrestrial
11491506	terrestrial
11491507	terrestrial
11491508	terrestrial
11491509	terrestrial
11491510	terrestrial
11491511	terrestrial
11491512	terrestrial
11491513	terrestrial
11491514	terrestrial
11491515	terrestrial
11491516	terrestrial
11491517	terrestrial
11491518	terrestrial
11491519	terrestrial
11491520	terrestrial
11491521	terrestrial
11491522	terrestrial
11491523	terrestrial
11491524	terrestrial
11491525	terrestrial
11491526	terrestrial
11491527	terrestrial
11491528	terrestrial
11491529	terrestrial
11491530	terrestrial
11491531	terrestrial
11491532	terrestrial
11491533	terrestrial
11491534	terrestrial
11491535	terrestrial
11491536	terrestrial
11491537	terrestrial
11491538	terrestrial
11491539	terrestrial
11491540	terrestrial
11491541	terrestrial
11491542	terrestrial
11491543	terrestrial
11491544	terrestrial
11491545	terrestrial
11491546	terrestrial
11491547	terrestrial
11491548	terrestrial
11491549	terrestrial
11491550	terrestrial
11491551	terrestrial
11491552	terrestrial
11491553	terrestrial
11491554	terrestrial
11491555	terrestrial
11491556	terrestrial
11491557	terrestrial
11491558	terrestrial
11491559	terrestrial
11491560	terrestrial
11491561	terrestrial
11491562	terrestrial
11491563	terrestrial
11491564	terrestrial
11491565	terrestrial
11491566	terrestrial
11491567	terrestrial
11491568	terrestrial
11491569	terrestrial
11491570	terrestrial
11491571	terrestrial
11491572	terrestrial
11491573	terrestrial
11491574	terrestrial
11491575	terrestrial
11491576	terrestrial
11491577	terrestrial
11491578	terrestrial
11491579	terrestrial
11491580	terrestrial
11491581	terrestrial
11491582	terrestrial
11491583	terrestrial
11491584	terrestrial
11491585	terrestrial
11491586	terrestrial
11491587	terrestrial
11491588	terrestrial
11491589	terrestrial
11491590	terrestrial
11491591	terrestrial
11491592	terrestrial
11491593	terrestrial
11491594	terrestrial
11491595	terrestrial
11491596	terrestrial
11491597	terrestrial
11491598	terrestrial
11491599	terrestrial
11491600	terrestrial
11491601	terrestrial
11491602	terrestrial
11491603	terrestrial
11491604	terrestrial
11491605	terrestrial
11491606	terrestrial
11491607	terrestrial
11491608	terrestrial
11491609	terrestrial
11491610	terrestrial
11491611	terrestrial
11491612	terrestrial
11491613	terrestrial
11491614	terrestrial
11491615	terrestrial
11491616	terrestrial
11491617	terrestrial
11491618	terrestrial
11491619	terrestrial
11491620	terrestrial
11491621	terrestrial
11491622	terrestrial
11491623	terrestrial
11491624	terrestrial
11491625	terrestrial
11491626	terrestrial
11491627	terrestrial
11491628	terrestrial
11491629	terrestrial
11491630	terrestrial
11491631	terrestrial
11491632	terrestrial
11491633	terrestrial
11491634	terrestrial
11491635	terrestrial
11491636	terrestrial
11491637	terrestrial
11491638	terrestrial
11491639	terrestrial
11491640	terrestrial
11491641	terrestrial
11491642	terrestrial
11491643	terrestrial
11491644	terrestrial
11491645	terrestrial
11491646	terrestrial
11491647	terrestrial
11491648	terrestrial
11491649	terrestrial
11491650	terrestrial
11491651	terrestrial
11491652	terrestrial
11491653	terrestrial
11491654	terrestrial
11491655	terrestrial
11491656	terrestrial
11491657	terrestrial
11491658	terrestrial
11491659	terrestrial
11491660	terrestrial
11491661	terrestrial
11491662	terrestrial
11491663	terrestrial
11491664	terrestrial
11491665	terrestrial
11491666	terrestrial
11491667	terrestrial
11491668	terrestrial
11491669	terrestrial
11491670	terrestrial
11491671	terrestrial
11491672	terrestrial
11491673	terrestrial
11491674	terrestrial
11491675	terrestrial
11491676	terrestrial
11491677	terrestrial
11491678	terrestrial
11491679	terrestrial
11491680	terrestrial
11491681	terrestrial
11491682	terrestrial
11491683	terrestrial
11491684	terrestrial
11491685	terrestrial
11491686	terrestrial
11491687	terrestrial
11491688	terrestrial
11491689	terrestrial
11491690	terrestrial
11491691	terrestrial
11491692	terrestrial
11491693	terrestrial
11491694	terrestrial
11491695	terrestrial
11491696	terrestrial
11491697	terrestrial
11491698	terrestrial
11491699	terrestrial
11491700	terrestrial
11491701	terrestrial
11491702	terrestrial
11491703	terrestrial
11491704	terrestrial
11491705	terrestrial
11491706	terrestrial
11491707	terrestrial
11491708	terrestrial
11491709	terrestrial
11491710	terrestrial
11491711	terrestrial
11491712	terrestrial
11491713	terrestrial
11491714	terrestrial
11491715	terrestrial
11491716	terrestrial
11491717	terrestrial
11491718	terrestrial
11491719	terrestrial
11491720	terrestrial
11491721	terrestrial
11491722	terrestrial
11491723	terrestrial
11491724	terrestrial
11491725	terrestrial
11491726	terrestrial
11491727	terrestrial
11491728	terrestrial
11491729	terrestrial
11491730	terrestrial
11491731	terrestrial
11491732	terrestrial
11491733	terrestrial
11491734	terrestrial
11491735	terrestrial
11491736	terrestrial
11491737	terrestrial
11491738	terrestrial
11491739	terrestrial
11491740	terrestrial
11491741	terrestrial
11491742	terrestrial
11491743	terrestrial
11491744	terrestrial
11491745	terrestrial
11491746	terrestrial
11491747	terrestrial
11491748	terrestrial
11491749	terrestrial
11491750	terrestrial
11491751	terrestrial
11491752	terrestrial
11491753	terrestrial
11491754	terrestrial
11491755	terrestrial
11491756	terrestrial
11491757	terrestrial
11491758	terrestrial
11491759	terrestrial
11491760	terrestrial
11491761	terrestrial
11491762	terrestrial
11491763	terrestrial
11491764	terrestrial
11491765	terrestrial
11491766	terrestrial
11491767	terrestrial
11491768	terrestrial
11491769	terrestrial
11491770	terrestrial
11491771	terrestrial
11491772	terrestrial
11491773	terrestrial
11491775	terrestrial
11491776	terrestrial
11491777	terrestrial
11491778	terrestrial
11491779	terrestrial
11491780	terrestrial
11491781	terrestrial
11491782	terrestrial
11491783	terrestrial
11491784	terrestrial
11491785	terrestrial
11491786	terrestrial
11491787	terrestrial
11491788	terrestrial
11491789	terrestrial
11491790	terrestrial
11491791	terrestrial
11491792	terrestrial
11491793	terrestrial
11491794	terrestrial
11491795	terrestrial
11491796	terrestrial
11491797	terrestrial
11491798	terrestrial
11491799	terrestrial
11491800	terrestrial
11491801	terrestrial
11491802	terrestrial
11491803	terrestrial
11491804	terrestrial
11491805	terrestrial
11491806	terrestrial
11491807	terrestrial
11491808	terrestrial
11491809	terrestrial
11491810	terrestrial
11491811	terrestrial
11491812	terrestrial
11491813	terrestrial
11491814	terrestrial
11491815	terrestrial
11491816	terrestrial
11491817	terrestrial
11491818	terrestrial
11491819	terrestrial
11491820	terrestrial
11491821	terrestrial
11491822	terrestrial
11491823	terrestrial
11491824	terrestrial
11491825	terrestrial
11491826	terrestrial
11491827	terrestrial
11491828	terrestrial
11491829	terrestrial
11491830	terrestrial
11491831	terrestrial
11491832	terrestrial
11491833	terrestrial
11491834	terrestrial
11491835	terrestrial
11491836	terrestrial
11491837	terrestrial
11491838	terrestrial
11491839	terrestrial
11491840	terrestrial
11491841	terrestrial
11491842	terrestrial
11491843	terrestrial
11491844	terrestrial
11491845	terrestrial
11491846	terrestrial
11491847	terrestrial
11491848	terrestrial
11491849	terrestrial
11491850	terrestrial
11491851	terrestrial
11491852	terrestrial
11491853	terrestrial
11491854	terrestrial
11491855	terrestrial
11491856	terrestrial
11491857	terrestrial
11491858	terrestrial
11491859	terrestrial
11491860	terrestrial
11491861	terrestrial
11491862	terrestrial
11491863	terrestrial
11491864	terrestrial
11491865	terrestrial
11491866	terrestrial
11491867	terrestrial
11491868	terrestrial
11491869	terrestrial
11491870	terrestrial
11491871	terrestrial
11491872	terrestrial
11491873	terrestrial
11491874	terrestrial
11491875	terrestrial
11491876	terrestrial
11491877	terrestrial
11491878	terrestrial
11491879	terrestrial
11491880	terrestrial
11491881	terrestrial
11491882	terrestrial
11491883	terrestrial
11491884	terrestrial
11491885	terrestrial
11491886	terrestrial
11491887	terrestrial
11491888	terrestrial
11491889	terrestrial
11491890	terrestrial
11491891	terrestrial
11491892	terrestrial
11491893	terrestrial
11491894	terrestrial
11491895	terrestrial
11491896	terrestrial
11491897	terrestrial
11491898	terrestrial
11491899	terrestrial
11491900	terrestrial
11491901	terrestrial
11491902	terrestrial
11491903	terrestrial
11491904	terrestrial
11491905	terrestrial
11491906	terrestrial
11491907	terrestrial
11491908	terrestrial
11491909	terrestrial
11491910	terrestrial
11491911	terrestrial
11491912	terrestrial
11491913	terrestrial
11491914	terrestrial
11491915	terrestrial
11491916	terrestrial
11491917	terrestrial
11491918	terrestrial
11491919	terrestrial
11491920	terrestrial
11491921	terrestrial
11491922	terrestrial
11491923	terrestrial
11491924	terrestrial
11491925	terrestrial
11491926	terrestrial
11491927	terrestrial
11491928	terrestrial
11491929	terrestrial
11491930	terrestrial
11491931	terrestrial
11491932	terrestrial
11491933	terrestrial
11491934	terrestrial
11491935	terrestrial
11491936	terrestrial
11491937	terrestrial
11491938	terrestrial
11491939	terrestrial
11491940	terrestrial
11491941	terrestrial
11491942	terrestrial
11491943	terrestrial
11491944	terrestrial
11491945	terrestrial
11491946	terrestrial
11491947	terrestrial
11491948	terrestrial
11491949	terrestrial
11491950	terrestrial
11491951	terrestrial
11491952	terrestrial
11491953	terrestrial
11491954	terrestrial
11491955	terrestrial
11491956	terrestrial
11491957	terrestrial
11491958	terrestrial
11491959	terrestrial
11491960	terrestrial
11491961	terrestrial
11491962	terrestrial
11491963	terrestrial
11491964	terrestrial
11491965	terrestrial
11491966	terrestrial
11491967	terrestrial
11491968	terrestrial
11491969	terrestrial
11491970	terrestrial
11491971	terrestrial
11491972	terrestrial
11491973	terrestrial
11491974	terrestrial
11491975	terrestrial
11491976	terrestrial
11491977	terrestrial
11491978	terrestrial
11491979	terrestrial
11491980	terrestrial
11491981	terrestrial
11491982	terrestrial
11491983	terrestrial
11491984	terrestrial
11491985	terrestrial
11491986	terrestrial
11491987	terrestrial
11491988	terrestrial
11491989	terrestrial
11491990	terrestrial
11491991	terrestrial
11491992	terrestrial
11491993	terrestrial
11491994	terrestrial
11491995	terrestrial
11491996	terrestrial
11491997	terrestrial
11491998	terrestrial
11491999	terrestrial
11492000	terrestrial
11492001	terrestrial
11492002	terrestrial
11492003	terrestrial
11492004	terrestrial
11492005	terrestrial
11492006	terrestrial
11492007	terrestrial
11492008	terrestrial
11492009	terrestrial
11492010	terrestrial
11492011	terrestrial
11492012	terrestrial
11492013	terrestrial
11492014	terrestrial
11492015	terrestrial
11492016	terrestrial
11492017	terrestrial
11492018	terrestrial
11492019	terrestrial
11492020	terrestrial
11492021	terrestrial
11492022	terrestrial
11492023	terrestrial
11492024	terrestrial
11492025	terrestrial
11492026	terrestrial
11492027	terrestrial
11492028	terrestrial
11492029	terrestrial
11492030	terrestrial
11492031	terrestrial
11492032	terrestrial
11492033	terrestrial
11492034	terrestrial
11492035	terrestrial
11492036	terrestrial
11492037	terrestrial
11492038	terrestrial
11492039	terrestrial
11492040	terrestrial
11492041	terrestrial
11492042	terrestrial
11492043	terrestrial
11492044	terrestrial
11492045	terrestrial
11492046	terrestrial
11492047	terrestrial
11492048	terrestrial
11492049	terrestrial
11492050	terrestrial
11492051	terrestrial
11492052	terrestrial
11492053	terrestrial
11492054	terrestrial
11492055	terrestrial
11492056	terrestrial
11492057	terrestrial
11492058	terrestrial
11492059	terrestrial
11492060	terrestrial
11492061	terrestrial
11492062	terrestrial
11492063	terrestrial
11492064	terrestrial
11492065	terrestrial
11492066	terrestrial
11492067	terrestrial
11492068	terrestrial
11492069	terrestrial
11492070	terrestrial
11492071	terrestrial
11492072	terrestrial
11492073	terrestrial
11492074	terrestrial
11492075	terrestrial
11492076	terrestrial
11492077	terrestrial
11492078	terrestrial
11492079	terrestrial
11492080	terrestrial
11492081	terrestrial
11492082	terrestrial
11492083	terrestrial
11492084	terrestrial
11492085	terrestrial
11492086	terrestrial
11492087	terrestrial
11492088	terrestrial
11492089	terrestrial
11492090	terrestrial
11492091	terrestrial
11492092	terrestrial
11492093	terrestrial
11492094	terrestrial
11492095	terrestrial
11492096	terrestrial
11492097	terrestrial
11492098	terrestrial
11492099	terrestrial
11492100	terrestrial
11492101	terrestrial
11492102	terrestrial
11492103	terrestrial
11492104	terrestrial
11492105	terrestrial
11492106	terrestrial
11492107	terrestrial
11492108	terrestrial
11492109	terrestrial
11492110	terrestrial
11492111	terrestrial
11492112	terrestrial
11492113	terrestrial
11492114	terrestrial
11492115	terrestrial
11492116	terrestrial
11492117	terrestrial
11492118	terrestrial
11492119	terrestrial
11492120	terrestrial
11492121	terrestrial
11492122	terrestrial
11492123	terrestrial
11492124	terrestrial
